"config_id","config_signature","s_star","s","s_ref","pilot_rep_id","q","T1","T2","n1","n2","b2","K1","K2","T_fd_budget","cost_proxy","val_loss","eligible","runtime_sec","seed_data","seed_val","seed_algo","error_message"
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,2,0.5,150,12,1600,1600,133,32,7,76,241596,0.911040534797594,TRUE,4.59,20360422,20370422,20380422,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,2,0.5,200,12,1600,1600,133,32,7,101,321596,0.914006125253422,TRUE,6.02,20360422,20370422,20380422,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,3,0.5,128,8,1600,1600,200,32,7,65,206400,0.882878324699112,TRUE,4.17,20360423,20370423,20380423,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,3,0.5,150,8,1600,1600,200,32,7,76,241600,0.896156778322172,TRUE,4.65,20360423,20370423,20380423,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,3,0.5,200,8,1600,1600,200,32,7,101,321600,0.900965789878123,TRUE,5.99,20360423,20370423,20380423,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,3,0.5,128,12,1600,1600,133,32,7,65,206396,0.889182149340566,TRUE,4.03,20360423,20370423,20380423,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,3,0.5,150,12,1600,1600,133,32,7,76,241596,0.899132100799122,TRUE,4.61,20360423,20370423,20380423,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,3,0.5,200,12,1600,1600,133,32,7,101,321596,0.903860818265595,TRUE,6.03,20360423,20370423,20380423,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,4,0.5,128,8,1600,1600,200,32,7,65,206400,0.900155518560996,TRUE,4.16,20360424,20370424,20380424,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,4,0.5,150,8,1600,1600,200,32,7,76,241600,0.896832817550205,TRUE,4.68,20360424,20370424,20380424,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,4,0.5,200,8,1600,1600,200,32,7,101,321600,0.886755874786971,TRUE,5.97,20360424,20370424,20380424,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,4,0.5,128,12,1600,1600,133,32,7,65,206396,0.907538469106311,TRUE,4.06,20360424,20370424,20380424,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,4,0.5,150,12,1600,1600,133,32,7,76,241596,0.884893449975771,TRUE,4.61,20360424,20370424,20380424,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,4,0.5,200,12,1600,1600,133,32,7,101,321596,0.897025526265613,TRUE,6.04,20360424,20370424,20380424,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,5,0.5,128,8,1600,1600,200,32,7,65,206400,0.887021278603543,TRUE,4.16,20360425,20370425,20380425,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,5,0.5,150,8,1600,1600,200,32,7,76,241600,0.891789259998219,TRUE,4.7,20360425,20370425,20380425,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,5,0.5,200,8,1600,1600,200,32,7,101,321600,0.887743835958462,TRUE,6,20360425,20370425,20380425,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,5,0.5,128,12,1600,1600,133,32,7,65,206396,0.87882942804556,TRUE,4.05,20360425,20370425,20380425,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,5,0.5,150,12,1600,1600,133,32,7,76,241596,0.880056793304871,TRUE,4.64,20360425,20370425,20380425,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,5,0.5,200,12,1600,1600,133,32,7,101,321596,0.890784300196463,TRUE,5.99,20360425,20370425,20380425,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,6,0.5,128,8,1600,1600,200,32,7,65,206400,0.916155048977192,TRUE,4.14,20360426,20370426,20380426,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,6,0.5,150,8,1600,1600,200,32,7,76,241600,0.909389760491978,TRUE,4.61,20360426,20370426,20380426,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,6,0.5,200,8,1600,1600,200,32,7,101,321600,0.923769578559609,TRUE,5.95,20360426,20370426,20380426,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,6,0.5,128,12,1600,1600,133,32,7,65,206396,0.89587953804317,TRUE,4,20360426,20370426,20380426,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,6,0.5,150,12,1600,1600,133,32,7,76,241596,0.908440793993174,TRUE,4.68,20360426,20370426,20380426,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,6,0.5,200,12,1600,1600,133,32,7,101,321596,0.913817041015874,TRUE,6.05,20360426,20370426,20380426,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,7,0.5,128,8,1600,1600,200,32,7,65,206400,0.856688135333499,TRUE,4.16,20360427,20370427,20380427,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,7,0.5,150,8,1600,1600,200,32,7,76,241600,0.850405396189952,TRUE,4.67,20360427,20370427,20380427,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,7,0.5,200,8,1600,1600,200,32,7,101,321600,0.854846173133444,TRUE,5.98,20360427,20370427,20380427,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,7,0.5,128,12,1600,1600,133,32,7,65,206396,0.865811748553107,TRUE,4.05,20360427,20370427,20380427,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,7,0.5,150,12,1600,1600,133,32,7,76,241596,0.8636620962026,TRUE,4.59,20360427,20370427,20380427,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,7,0.5,200,12,1600,1600,133,32,7,101,321596,0.861950357746841,TRUE,6.01,20360427,20370427,20380427,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,8,0.5,128,8,1600,1600,200,32,7,65,206400,0.902362563233796,TRUE,4.14,20360428,20370428,20380428,NA
"E__linear_s_sweep_n3200_p600_sstar5_s10_h0796fb50","experiment_id=E2_linear_s_sweep||model=linear||n=3200||p=600||s_star=5||s=10||s_ref=5||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p_-0p___T1_-_0-_00__T2_-___tail1__alpha_p0_",5,10,5,8,0.5,150,8,1600,1600,200,32,7,76,241600,0.903326827582386,TRUE,4.61,20360428,20370428,20380428,NA
