"config_id","config_signature","s_star","s","s_ref","pilot_rep_id","q","T1","T2","n1","n2","b2","K1","K2","T_fd_budget","cost_proxy","val_loss","eligible","runtime_sec","seed_data","seed_val","seed_algo","error_message"
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,2,0.5,200,8,900,900,112,57,4,101,180896,0.946130048020128,TRUE,12.21,20460422,20470422,20480422,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,2,0.5,150,12,900,900,75,57,4,76,135900,1.14209674243407,TRUE,9.13,20460422,20470422,20480422,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,2,0.5,175,12,900,900,75,57,4,88,158400,1.0002332565137,TRUE,10.13,20460422,20470422,20480422,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,2,0.5,200,12,900,900,75,57,4,101,180900,0.938618184846333,TRUE,11.68,20460422,20470422,20480422,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.2,150,8,1440,360,45,57,4,121,216360,1.10674924423992,TRUE,10.19,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.25,150,8,1350,450,56,57,4,113,202948,1.22896509756955,TRUE,9.97,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.5,150,8,900,900,112,57,4,76,135896,1.23993943981098,TRUE,8.89000000000001,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.2,175,8,1440,360,45,57,4,141,252360,0.999704247333416,TRUE,11.58,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.25,175,8,1350,450,56,57,4,132,236698,1.06255762428093,TRUE,11.24,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.5,175,8,900,900,112,57,4,88,158396,1.10183002386122,TRUE,10.74,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.2,200,8,1440,360,45,57,4,161,288360,1.02484782069808,TRUE,13.22,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.25,200,8,1350,450,56,57,4,151,270448,1.05763574513478,TRUE,12.78,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.5,200,8,900,900,112,57,4,101,180896,1.04753293909546,TRUE,11.48,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.5,150,12,900,900,75,57,4,76,135900,1.17474787787893,TRUE,9.10000000000002,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.5,175,12,900,900,75,57,4,88,158400,1.13929716135618,TRUE,10.35,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,3,0.5,200,12,900,900,75,57,4,101,180900,1.09545555211783,TRUE,11.47,20460423,20470423,20480423,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.2,150,8,1440,360,45,57,4,121,216360,1.20082158430583,TRUE,10.29,20460424,20470424,20480424,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.25,150,8,1350,450,56,57,4,113,202948,1.20153040004284,TRUE,9.67000000000002,20460424,20470424,20480424,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.5,150,8,900,900,112,57,4,76,135896,1.24078328841237,TRUE,8.69999999999999,20460424,20470424,20480424,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.2,175,8,1440,360,45,57,4,141,252360,1.0850420905229,TRUE,11.68,20460424,20470424,20480424,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.25,175,8,1350,450,56,57,4,132,236698,1.14314088237022,TRUE,11.3,20460424,20470424,20480424,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.5,175,8,900,900,112,57,4,88,158396,1.13805742221017,TRUE,10.51,20460424,20470424,20480424,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.2,200,8,1440,360,45,57,4,161,288360,1.08284930896321,TRUE,13.12,20460424,20470424,20480424,NA
"E__linear_s_sweep_n1800_p1800_sstar15_s30_h6812e0cb","experiment_id=E2_linear_s_sweep||model=linear||n=1800||p=1800||s_star=15||s=30||s_ref=15||df_X=2.5||df_eps=1.5||scale_X=1||scale_eps=1||theta_magnitude=5||eta=0.02||m_min=10||validation_metric=median_abs_prediction_error||n_pilot=15||selection_alpha=1.05||selection_rule=within_1.05_best_then_min_budget||grid_signature=q0p_-0p_-0p___T1_0-_-_00__T2_-___tail1__alpha_p0_",15,30,15,4,0.25,200,8,1350,450,56,57,4,151,270448,1.11217116117792,TRUE,12.3,20460424,20470424,20480424,NA
